standardised_income_difficulties_cant_afford_night_out__synthetic_estimates, median_equivalised_household_income_synthetic_estimates, standardised_income_difficulties_access_money_synthetic_estimates, standardised_gini_coefficient_synthetic_estimates, standardised_leaving_low_income_from_benefit__synthetic_estimates, income_difficulties_cant_afford_night_out__synthetic_estimates, gini_coefficient_synthetic_estimates, median_disposable_household_income_synthetic_estimates, poverty_rate_synthetic_estimates, standardised_poverty_rate_synthetic_estimates, sa2_main11, standardised_median_disposable_household_income_synthetic_estimates, income_difficulties_access_money_synthetic_estimates, standardised_median_equivalised_household_income_synthetic_estimates, sa2_name11, leaving_low_income_from_benefit__synthetic_estimates
1.197552552,555.2,1.176416195,1.102518795,1.106099306,21.8,0.31,853.0,15.6,1.619331608,113021260,0.796617406,15.4,0.878354587,"Tumbarumba",24.34
1.285446317,515.4,1.237528724,1.066953672,1.107462617,23.4,0.3,768.8,16.4,1.702374255,113011259,0.717982956,16.2,0.815388967,"Narrandera",24.37
1.307419758,584.8,1.344475651,0.995823427,1.061564494,23.8,0.28,930.8,11.8,1.224879037,113011258,0.869274891,17.6,0.92518329,"Leeton",23.36
1.219525993,585.0,1.14585993,1.066953672,1.087467395,22.2,0.3,994.6,14.1,1.463626646,113011257,0.928857763,15.0,0.9254997,"Griffith Region",23.93
1.318406479,601.6,1.451422578,1.03138855,1.087012958,24.0,0.29,991.8,11.8,1.224879037,113011256,0.926242841,19.0,0.951761743,"Griffith (NSW)",23.92
1.230512714,608.8,1.40558818,1.102518795,1.118369101,22.4,0.31,954.0,11.7,1.214498706,111031234,0.89094139,18.4,0.963152508,"Waratah - North Lambton",24.61
1.593074495,618.6,1.451422578,0.924693183,1.01157644,29.0,0.26,1093.6,12.0,1.245639698,212031304,1.021313945,19.0,0.978656606,"Cranbourne West",22.26
1.208539272,618.6,1.222250592,1.102518795,1.064291115,22.0,0.31,1020.2,10.1,1.048413413,111031233,0.952765625,16.0,0.978656606,"Wallsend - Elermore Vale",23.42
0.527362592,1035.4,0.840297282,1.315909529,1.221526267,9.6,0.37,1478.6,9.1,0.944610105,206051130,1.380865764,11.0,1.638055367,"Port Melbourne",26.88
1.17557911,582.2,1.206972459,1.102518795,1.055202378,21.4,0.31,910.8,9.7,1.00689209,111031232,0.850596874,15.8,0.921069958,"Stockton - Fullerton Cove",23.22
1.439260406,498.2,1.573647637,0.995823427,1.13154777,26.2,0.28,834.0,14.4,1.494767638,111031231,0.77887329,20.6,0.788177693,"Shortland - Jesmond",24.9
null,null,null,null,null,null,null,null,null,null,111031230,null,null,null,"Newcastle Port - Kooragang",null
0.692163401,871.6,1.161138062,1.280344407,1.358311761,12.6,0.36,1264.4,12.0,1.245639698,111031229,1.180824207,15.2,1.378915451,"Newcastle - Cooks Hill",29.89
0.791043887,801.6,0.931966076,1.209214162,1.181990261,14.4,0.34,1318.2,7.6,0.788905142,111031228,1.231068071,12.2,1.268171897,"Merewether - The Junction",26.01
1.263472876,621.0,1.436144445,1.102518795,1.126548965,23.0,0.31,994.2,11.2,1.162597052,111031227,0.928484203,18.8,0.982453528,"Mayfield - Warabrook",24.79
1.120645507,546.0,1.038913003,1.03138855,1.020665177,20.4,0.29,792.8,13.8,1.432485653,204011055,0.740396576,13.6,0.86379972,"Euroa",22.46
0.83499077,741.4,0.870853547,1.173649039,1.185625756,15.2,0.33,1225.8,8.7,0.903088781,208021181,1.144775635,11.4,1.17293244,"Murrumbeena",26.09
1.142618948,732.8,0.977800473,0.960258305,1.021119614,20.8,0.27,1417.8,7.2,0.747383819,111031226,1.324084594,12.8,1.159326804,"Maryland - Fletcher - Minmi",22.47
1.043738462,692.6,1.115303665,1.102518795,1.073379853,19.0,0.31,1154.4,8.0,0.830426466,111031225,1.078095116,14.6,1.095728363,"Lambton - New Lambton",23.62
0.791043887,741.4,0.672237825,1.102518795,1.073379853,14.4,0.31,1290.2,7.6,0.788905142,128011531,1.204918848,8.8,1.17293244,"Sylvania - Taren Point",23.62
1.076698624,629.2,1.420866313,1.244779284,1.213800841,19.6,0.35,996.0,12.2,1.26640036,111031224,0.930165225,18.6,0.995426344,"Hamilton - Broadmeadow",26.71
1.483207289,542.2,1.543091372,1.03138855,1.012485314,27.0,0.29,907.4,11.9,1.235259368,111031223,0.847421611,20.2,0.857787927,"Beresfield - Hexham",22.28
0.988804859,704.0,0.931966076,1.066953672,1.038842652,18.0,0.3,1198.0,7.3,0.75776415,111031222,1.118813192,12.2,1.113763742,"Adamstown - Kotara",22.86
1.384326803,501.2,1.558369504,1.102518795,1.116551354,25.2,0.31,747.4,16.1,1.671233262,205041095,0.697997479,20.4,0.792923846,"Moe - Newborough",24.57
1.307419758,645.6,1.069469268,0.960258305,0.983401355,23.8,0.27,1180.0,8.4,0.871947789,111021221,1.102002977,14.0,1.021371977,"West Wallsend - Barnsley - Killingworth",21.64
1.098672066,642.0,0.962522341,1.138083917,1.017029682,20.0,0.32,1100.6,8.6,0.892708451,111021220,1.027851251,12.6,1.015676594,"Wangi Wangi - Rathmines",22.38
1.197552552,597.8,1.298641254,1.138083917,1.05929231,21.8,0.32,980.0,10.6,1.100315067,111021219,0.915222811,17.0,0.94574995,"Toronto - Awaba",23.31
1.208539272,582.2,1.054191135,1.173649039,1.051112447,22.0,0.33,922.4,11.2,1.162597052,111021218,0.861430124,13.8,0.921069958,"Morisset - Cooranbong",23.13
1.230512714,658.2,1.161138062,0.960258305,0.994762277,22.4,0.27,1241.8,8.0,0.830426466,111021217,1.159718048,15.2,1.041305816,"Edgeworth - Cameron Park",21.89
0.966831418,741.0,0.656959693,0.995823427,1.094283948,17.6,0.28,1426.0,7.9,0.820046135,124031463,1.33174258,8.6,1.17229962,"Mulgoa - Luddenham - Orchard Hills",24.08
1.109658786,670.0,1.038913003,1.066953672,1.021119614,20.2,0.3,1207.6,7.6,0.788905142,111011209,1.12777864,13.6,1.059974015,"Glendale - Cardiff - Hillsborough",22.47
1.219525993,532.4,1.100025533,0.995823427,1.017938556,22.2,0.28,843.2,11.5,1.193738044,112031255,0.787465178,14.4,0.84228383,"Tweed Heads - South",22.4
1.208539272,521.2,1.298641254,1.03138855,1.036570467,22.0,0.29,759.4,13.5,1.401344661,112031254,0.709204289,17.0,0.824564861,"Tweed Heads",22.81
1.307419758,567.8,1.237528724,1.066953672,1.001124393,23.8,0.3,937.2,12.7,1.318302014,112031253,0.875251856,16.2,0.898288427,"Pottsville",22.03
1.263472876,537.6,1.100025533,1.173649039,1.085649648,23.0,0.33,862.4,18.0,1.868459548,112031252,0.805396074,14.4,0.850510494,"Murwillumbah Region",23.89
1.50518073,497.4,1.512535107,0.995823427,1.033843846,27.4,0.28,753.2,15.1,1.567429954,112031251,0.703414104,19.8,0.786912053,"Murwillumbah",22.75
1.153605669,572.6,1.161138062,1.138083917,1.076106474,21.0,0.32,881.2,12.2,1.26640036,112031250,0.822953409,15.2,0.905882271,"Kingscliff - Fingal Head",23.68
1.065711904,647.8,1.0847474,1.066953672,1.032026099,19.4,0.3,1142.8,8.2,0.851187127,111011208,1.067261866,14.2,1.024852488,"Charlestown - Dudley",22.71
1.296433038,532.4,1.512535107,1.102518795,1.084286337,23.6,0.31,791.6,13.3,1.380583999,111011207,0.739275895,19.8,0.84228383,"Belmont South - Blacksmiths",23.86
1.142618948,621.0,1.130581797,1.102518795,1.046113641,20.8,0.31,1063.4,8.8,0.913469112,111011206,0.99311014,14.8,0.982453528,"Belmont - Bennetts Green",23.02
1.230512714,553.2,1.008356738,1.066953672,1.024300672,22.4,0.3,900.6,13.8,1.432485653,110041205,0.841071086,13.2,0.875190486,"Tamworth Region",22.54
2.032543322,476.8,2.475057448,0.995823427,1.068835484,37.0,0.28,797.6,19.3,2.003403848,110041204,0.7448793,32.4,0.754321807,"Tamworth - West",23.52
1.17557911,625.2,1.329197519,1.102518795,1.038842652,21.4,0.31,959.4,10.1,1.048413413,110041203,0.895984454,17.4,0.989098141,"Tamworth - North",22.86
1.285446317,604.0,1.390310048,1.03138855,1.022937362,23.4,0.29,957.0,10.8,1.121075729,110041202,0.893743092,18.2,0.955558665,"Tamworth - East",22.51
1.362353362,508.4,1.283363121,1.102518795,1.055656815,24.8,0.31,773.2,15.6,1.619331608,110041201,0.72209212,16.8,0.804314611,"Quirindi",23.23
1.186565831,555.2,1.069469268,1.138083917,1.066108863,21.6,0.32,936.8,15.7,1.629711939,110041200,0.874878296,14.0,0.878354587,"Gunnedah Region",23.46
1.307419758,571.4,1.420866313,0.995823427,1.037479341,23.8,0.28,881.6,11.6,1.204118375,110041199,0.82332697,18.6,0.90398381,"Gunnedah",22.83
0.703150122,841.8,0.427787707,1.173649039,1.143817565,12.8,0.33,1648.4,4.0,0.415213233,115011294,1.539442125,5.6,1.331770338,"Glenhaven",25.17
1.3293932,618.6,1.268084989,0.995823427,1.012485314,24.2,0.28,1021.6,10.5,1.089934736,403041087,0.954073086,16.6,0.978656606,"Seaford (SA)",22.28
1.131632228,651.4,1.283363121,1.102518795,1.047476952,20.6,0.31,1087.2,9.6,0.996511759,308031223,1.01533698,16.8,1.030547871,"Yeppoon",23.05
0.944857977,889.0,0.580569031,0.924693183,1.132002207,17.2,0.26,1812.2,7.2,0.747383819,115011295,1.69241508,7.6,1.406443134,"Kellyville",24.91
1.186565831,613.0,1.100025533,1.102518795,0.98703685,21.6,0.31,1028.2,9.7,1.00689209,111021216,0.960236831,14.4,0.969797122,"Bonnells Bay - Silverwater",21.72
1.384326803,552.0,1.604203902,1.066953672,1.067472173,25.2,0.3,902.4,12.7,1.318302014,111021215,0.842752107,21.0,0.873292025,"Bolton Point - Teralba",23.49
1.208539272,566.0,1.222250592,1.138083917,1.118823538,22.0,0.32,883.8,17.0,1.764656239,110031198,0.825381552,16.0,0.895440735,"Narrabri Region",24.62
1.263472876,605.2,1.420866313,1.03138855,1.045204768,23.0,0.29,985.2,10.8,1.121075729,110031197,0.920079096,18.6,0.957457126,"Narrabri",23.0
1.142618948,598.8,1.054191135,1.209214162,1.129730023,20.8,0.34,981.8,16.6,1.723134916,110031196,0.916903833,13.8,0.947332001,"Moree Region",24.86
1.373340082,601.6,1.711150828,1.066953672,1.164721661,25.0,0.3,942.2,13.5,1.401344661,110031195,0.87992136,22.4,0.951761743,"Moree",25.63
1.274459596,501.0,1.191694327,1.066953672,1.059746747,23.2,0.3,745.6,16.2,1.681613593,113031266,0.696316457,15.6,0.792607435,"Temora",23.32
1.197552552,532.2,1.161138062,1.066953672,1.024755109,21.8,0.3,791.6,13.1,1.359823337,216021414,0.739275895,15.2,0.841967419,"Yarrawonga",22.55
1.043738462,645.6,0.962522341,1.102518795,1.006577635,19.0,0.31,1089.0,8.2,0.851187127,111011214,1.017018002,12.6,1.021371977,"Warners Bay - Boolaroo",22.15
0.824004049,766.6,0.611125296,1.102518795,0.987491287,15.0,0.31,1478.6,5.0,0.519016541,111011213,1.380865764,8.0,1.21280012,"Valentine - Eleebana",21.73
1.17557911,566.0,1.14585993,1.102518795,1.043841457,21.4,0.31,897.6,10.5,1.089934736,111011212,0.838269383,15.0,0.895440735,"Swansea - Caves Beach",22.97
0.933871256,618.6,0.76390662,1.138083917,1.047022515,17.0,0.32,1048.8,7.9,0.820046135,111011211,0.979475188,10.0,0.978656606,"Redhead",23.04
1.582087775,495.4,2.261163595,1.066953672,1.130638896,28.8,0.3,801.0,15.1,1.567429954,111011210,0.748054563,29.6,0.783747951,"Mount Hutton - Windale",24.88
1.395313523,469.8,1.298641254,1.066953672,1.115188043,25.4,0.3,694.6,20.0,2.076066164,110021194,0.648687515,17.0,0.743247451,"Tenterfield",24.54
1.252486155,480.4,1.14585993,1.102518795,1.085195211,22.8,0.31,723.0,19.6,2.034544841,110021193,0.675210299,15.0,0.76001719,"Inverell Region - West",23.88
1.395313523,455.4,1.252806857,1.102518795,1.098828316,25.4,0.31,723.0,23.8,2.470518735,110021192,0.675210299,16.4,0.72046592,"Inverell Region - East",24.18
1.461233847,515.0,1.52781324,1.03138855,1.041569273,26.6,0.29,795.4,14.2,1.474006976,110021191,0.742824718,20.0,0.814756146,"Inverell",22.92
1.351366641,490.8,1.313919386,1.102518795,1.089285143,24.6,0.31,732.0,17.2,1.785416901,110021190,0.683615406,17.2,0.776470518,"Glen Innes",23.97
1.16459239,531.0,1.161138062,1.209214162,1.101100501,21.2,0.34,772.6,19.4,2.013784179,110011189,0.72153178,15.2,0.840068959,"Walcha",24.23
1.186565831,587.0,1.023634871,1.102518795,1.027027293,21.6,0.31,965.0,13.3,1.380583999,110011188,0.901214299,13.4,0.928663802,"Armidale Region - South",22.6
1.219525993,544.6,1.115303665,1.138083917,1.086558521,22.2,0.32,865.8,16.6,1.723134916,110011187,0.808571337,14.6,0.861584849,"Armidale Region - North",23.91
1.241499434,605.8,1.420866313,1.138083917,1.082923027,22.6,0.32,961.6,12.1,1.256020029,110011186,0.898039036,18.6,0.958406356,"Armidale",23.83
1.208539272,517.0,1.115303665,1.066953672,1.070653231,22.0,0.3,750.4,16.0,1.660852931,109031185,0.700799181,14.6,0.817920248,"Tocumwal - Finley - Jerilderie",23.56
1.186565831,560.4,1.206972459,0.995823427,1.05202132,21.6,0.28,841.8,12.8,1.328682345,109031180,0.786157717,15.8,0.886581251,"Corowa",23.15
1.274459596,531.0,1.161138062,1.173649039,1.05929231,23.2,0.33,809.8,17.1,1.77503657,109021179,0.75627289,15.2,0.840068959,"Wentworth-Balranald Region",23.31
1.318406479,539.8,1.252806857,1.102518795,1.094283948,24.0,0.31,867.0,15.8,1.64009227,109021178,0.809692018,16.4,0.853991005,"Wentworth - Buronga",24.08
1.296433038,516.4,1.344475651,1.066953672,1.110643675,23.6,0.3,786.8,17.7,1.837318555,109021177,0.734793171,17.6,0.816971017,"Hay",24.44
1.373340082,546.0,1.558369504,1.066953672,1.079287532,25.0,0.3,797.6,14.1,1.463626646,109011176,0.7448793,20.4,0.86379972,"Lavington",23.75
1.17557911,596.4,0.977800473,1.066953672,1.057474563,21.4,0.3,987.8,12.6,1.307921683,109011175,0.922507238,12.8,0.943535079,"Albury Region",23.27
1.065711904,658.8,1.329197519,1.173649039,1.117005791,19.4,0.33,985.2,11.0,1.14183639,109011174,0.920079096,17.4,1.042255047,"Albury - South",24.58
1.351366641,585.0,1.543091372,1.03138855,1.065199989,24.6,0.29,927.4,12.7,1.318302014,109011173,0.866099628,20.2,0.9254997,"Albury - North",23.44
0.813017329,778.6,0.687515958,1.102518795,1.102463811,14.8,0.31,1454.6,6.2,0.643580511,107041148,1.358452144,9.0,1.231784729,"Thirroul - Austinmer - Coalcliff",24.26
0.922884535,767.6,0.779184752,1.066953672,1.020665177,16.8,0.3,1557.0,5.3,0.550157533,107041147,1.454083589,10.2,1.214382171,"Helensburgh",22.46
1.054725183,638.2,0.962522341,1.209214162,1.072470979,19.2,0.34,1192.6,9.3,0.965370766,107041146,1.113770127,12.6,1.009664801,"Figtree - Keiraville",23.6
0.856964211,645.6,1.008356738,0.924693183,1.023846235,15.6,0.26,986.2,7.5,0.778524812,108031161,0.921012996,13.2,1.021371977,"Lord Howe Island",22.53
1.351366641,492.6,1.344475651,1.03138855,0.996125587,24.6,0.29,718.8,13.5,1.401344661,108021160,0.671287915,17.6,0.779318209,"South West Rocks",21.92
1.384326803,478.4,1.191694327,1.138083917,1.022482925,25.2,0.32,744.2,19.0,1.972262856,108021159,0.695008996,15.6,0.756853088,"Nambucca Heads Region",22.5
1.50518073,447.2,1.604203902,0.995823427,1.067472173,27.4,0.28,644.2,17.3,1.795797232,108021158,0.601618913,21.0,0.707493104,"Nambucca Heads",23.49
1.516167451,471.4,1.436144445,0.960258305,1.021119614,27.6,0.27,709.4,16.5,1.712754585,108021157,0.662509247,18.8,0.745778733,"Macksville - Scotts Head",22.47
1.318406479,492.2,1.206972459,1.102518795,1.09837388,24.0,0.31,748.6,20.0,2.076066164,108021156,0.69911816,15.8,0.778685389,"Kempsey Region",24.17
1.691954981,470.8,1.756985226,0.995823427,1.028390604,30.8,0.28,743.2,17.0,1.764656239,108021155,0.694075095,23.0,0.744829502,"Kempsey",22.63
1.351366641,444.6,1.390310048,0.995823427,1.014303061,24.6,0.28,626.2,16.1,1.671233262,108011154,0.584808698,18.2,0.703379772,"Tuncurry",22.32
1.417286965,485.0,1.222250592,1.03138855,1.027027293,25.8,0.29,746.4,17.6,1.826938224,108011153,0.697063578,16.0,0.767294623,"Forster-Tuncurry Region",22.6
1.285446317,581.4,1.650038299,1.138083917,1.12291347,23.4,0.32,900.6,13.3,1.380583999,107041145,0.841071086,21.6,0.919804317,"Corrimal - Tarrawanna - Bellambi",24.71
1.098672066,601.8,1.222250592,1.173649039,1.140636507,20.0,0.33,1013.6,11.4,1.183357714,107041144,0.946601879,16.0,0.952078153,"Balgownie - Fairy Meadow",25.1
1.549127613,501.0,1.741707093,1.03138855,1.069289921,28.2,0.29,810.4,15.3,1.588190616,107031143,0.756833231,22.8,0.792607435,"Warilla",23.53
1.241499434,605.8,1.191694327,1.066953672,1.102918248,22.6,0.3,1066.6,11.0,1.14183639,107031142,0.996098623,15.6,0.958406356,"Shellharbour - Oak Flats",24.27
1.34037992,527.8,1.14585993,1.066953672,1.056111252,24.4,0.3,849.6,14.8,1.536288961,108011151,0.793442143,15.0,0.835006396,"Bulahdelah - Stroud",23.24
1.065711904,651.4,1.176416195,1.138083917,1.127003402,19.4,0.32,1185.8,9.5,0.986131428,107041150,1.107419602,15.4,1.030547871,"Woonona - Bulli - Russell Vale",24.8
1.087685345,687.0,0.977800473,1.066953672,0.999761082,19.8,0.3,1335.8,7.8,0.809665804,107031141,1.247504726,12.8,1.086868879,"Shellharbour - Flinders",22.0
0.922884535,689.8,0.779184752,1.138083917,1.030208351,16.8,0.32,1232.2,7.2,0.747383819,107031140,1.1507526,10.2,1.091298621,"Kiama Hinterland - Gerringong",22.67
0.933871256,732.0,0.748628487,1.138083917,0.950681902,17.0,0.32,1317.8,6.8,0.705862496,107031139,1.230694511,9.8,1.158061163,"Kiama Downs - Minnamurra",20.92
0.966831418,651.0,0.794462885,1.03138855,0.997488898,17.6,0.29,1137.0,10.7,1.110695398,105031103,1.061845241,10.4,1.029915051,"Dubbo Region",21.95
1.351366641,595.8,1.481978842,1.066953672,1.027936167,24.6,0.3,1000.4,12.6,1.307921683,105031102,0.934274388,19.4,0.942585848,"Dubbo - West",22.62
1.186565831,626.2,1.375031916,1.03138855,1.097010569,21.6,0.29,994.6,10.5,1.089934736,105031101,0.928857763,18.0,0.990680192,"Dubbo - South",24.14
1.16459239,577.4,1.100025533,1.03138855,0.965678318,21.2,0.29,867.2,10.6,1.100315067,109031184,0.809878798,14.4,0.913476114,"Moama",21.25
1.153605669,523.2,1.023634871,1.173649039,1.10837149,21.0,0.33,794.2,18.8,1.951502194,109031183,0.741704037,13.4,0.827728963,"Deniliquin Region",24.39
1.230512714,553.0,1.313919386,1.066953672,1.078833095,22.4,0.3,828.0,13.4,1.39096433,109031182,0.773269885,17.2,0.874874075,"Deniliquin",23.74
1.263472876,531.0,1.161138062,1.066953672,1.070653231,23.0,0.3,809.8,16.6,1.723134916,216021413,0.75627289,15.2,0.840068959,"Numurkah",23.56
1.197552552,539.8,1.008356738,1.066953672,1.012485314,21.8,0.3,837.6,13.9,1.442865984,109031181,0.782235333,13.2,0.853991005,"Corowa Region",22.28
1.065711904,601.8,1.451422578,1.315909529,1.259698963,19.4,0.37,927.6,15.2,1.577810285,107041149,0.866286408,19.0,0.952078153,"Wollongong",27.72
1.34037992,497.4,1.14585993,0.995823427,0.980220297,24.4,0.28,761.2,13.1,1.359823337,108041162,0.71088531,15.0,0.786912053,"Laurieton - Bonny Hills",21.57
1.274459596,492.8,1.283363121,1.102518795,1.01021313,23.2,0.31,725.2,13.9,1.442865984,108011152,0.67726488,16.8,0.779634619,"Forster",22.23
1.34037992,497.4,1.298641254,1.066953672,1.055656815,24.4,0.3,759.0,16.9,1.754275909,105031104,0.708830728,17.0,0.786912053,"Gilgandra",23.23
1.109658786,553.0,0.947244209,1.03138855,1.030662788,20.2,0.29,896.8,15.3,1.588190616,216021412,0.837522262,12.4,0.874874075,"Moira",22.68
1.373340082,508.6,1.481978842,1.03138855,1.076106474,25.0,0.29,777.6,15.7,1.629711939,216021411,0.726201284,19.4,0.804631021,"Cobram",23.68
1.120645507,686.8,0.962522341,1.03138855,0.97840255,20.4,0.29,1225.8,7.4,0.768144481,113031268,1.144775635,12.6,1.086552468,"Wagga Wagga - North",21.53
1.120645507,690.6,1.14585993,1.066953672,1.02021074,20.4,0.3,1161.4,8.7,0.903088781,113031267,1.084632421,15.0,1.092564261,"Wagga Wagga - East",22.45
1.109658786,724.0,1.161138062,1.03138855,1.008849819,20.2,0.29,1211.4,8.2,0.851187127,109011172,1.131327463,15.2,1.145404757,"Albury - East",22.2
1.483207289,490.8,1.40558818,0.960258305,1.02611842,27.0,0.27,746.4,15.3,1.588190616,108051171,0.697063578,18.4,0.776470518,"Wingham",22.58
1.307419758,485.6,1.130581797,1.102518795,1.047022515,23.8,0.31,746.8,18.5,1.920361202,108051170,0.697437138,14.8,0.768243854,"Taree Region",23.04
1.549127613,478.8,1.680594564,1.03138855,1.042478146,28.2,0.29,729.4,16.3,1.691993924,108051169,0.681187264,22.0,0.757485908,"Taree",22.94
0.944857977,629.6,0.886131679,1.209214162,1.013848624,17.2,0.34,1028.8,8.6,0.892708451,107031138,0.960797172,11.6,0.996059164,"Kiama",22.31
1.428273685,574.4,1.40558818,1.03138855,1.038842652,26.0,0.29,1015.4,12.2,1.26640036,107031137,0.948282901,18.4,0.908729962,"Albion Park Rail",22.86
1.17557911,681.8,0.993078606,0.995823427,0.976584802,21.4,0.28,1322.0,7.7,0.799285473,107031136,1.234616894,13.0,1.078642215,"Albion Park - Macquarie Pass",21.49
null,null,null,null,null,null,null,null,null,null,107021135,null,null,null,"Illawarra Catchment Reserve",null
1.153605669,645.6,1.222250592,1.102518795,1.097465006,21.0,0.31,1241.8,9.6,0.996511759,107011134,1.159718048,16.0,1.021371977,"Unanderra - Mount Kembla",24.15
null,null,null,null,null,null,null,null,null,null,107011133,null,null,null,"Port Kembla Industrial",null
1.109658786,730.6,0.840297282,0.995823427,0.955680707,20.2,0.28,1444.6,7.0,0.726623157,107011132,1.349113136,11.0,1.155846292,"Horsley - Kembla Grange",21.03
1.318406479,584.8,1.313919386,1.03138855,1.023391798,24.0,0.29,994.6,11.1,1.152216721,107011131,0.928857763,17.2,0.92518329,"Dapto - Avondale",22.52
1.439260406,478.8,1.573647637,1.102518795,1.12427678,26.2,0.31,768.6,16.5,1.712754585,107011130,0.717796176,20.6,0.757485908,"Berkeley - Warrawong - Windang",24.74
1.186565831,605.8,1.130581797,1.066953672,1.05202132,21.6,0.3,970.0,12.0,1.245639698,106041129,0.905883803,14.8,0.958406356,"Scone Region",23.15
1.17557911,647.8,1.313919386,1.102518795,1.054747941,21.4,0.31,1076.6,9.3,0.965370766,106041128,1.005437631,17.2,1.024852488,"Scone",23.21
1.109658786,692.0,1.008356738,1.102518795,1.093375074,20.2,0.31,1225.8,9.4,0.975751097,106041127,1.144775635,13.2,1.094779132,"Muswellbrook Region",24.06
1.208539272,729.0,1.481978842,1.066953672,1.104281559,22.0,0.3,1252.2,8.4,0.871947789,106041126,1.169430617,19.4,1.153315011,"Muswellbrook",24.3
1.197552552,645.8,1.038913003,0.995823427,0.996580024,21.8,0.28,1195.8,8.8,0.913469112,106031125,1.11675861,13.6,1.021688387,"Williamtown - Medowie - Karuah",21.93
1.219525993,506.0,1.100025533,1.138083917,0.981129171,22.2,0.32,745.2,13.5,1.401344661,106031124,0.695942897,14.4,0.800517689,"Tea Gardens - Hawks Nest",21.59
0.977818139,741.4,0.718072223,0.995823427,0.934776612,17.8,0.28,1526.4,5.9,0.612439518,106031123,1.425506224,9.4,1.17293244,"Seaham - Woodville",20.57
